"매장","매장위치","카테고리","세부내용","시술 설명","매장URL","매장위도","매장경도","recovery_total_days","recovery_transition_day","오늘의 케어"
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","쥬비덤 팔자 필러 1cc","팔자주름 개선","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 쥬비덤 팔자 필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 거미스마일 보톡스","잇몸 노출(개미스마일) 완화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미간을 찌푸리거나 이마를 크게 움직이는 표정은 오늘 하루 자제해주세요. 시술 부위를 손으로 누르거나 마사지하지 말고, 엎드려 자는 자세도 오늘은 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 겨드랑이 다한증 보톡스 50u","겨드랑이·손·발 등 땀 분비 억제","https://dernaclinic.com/ko","37.500263","127.025797","7","3","시술 부위에 땀이 줄어드는 효과가 서서히 나타나는 시기예요, 오늘은 시술 부위를 세게 문지르거나 마사지하지 말고 자연스럽게 두세요. 격한 운동이나 사우나처럼 땀을 많이 내는 활동은 잠시 미뤄주시고, 가벼운 멍이나 붓기가 있다면 차가운 수건으로 살살 진정시켜 주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 광대 보톡스","광대 근육 이완으로 얼굴 라인 축소","https://dernaclinic.com/ko","37.500263","127.025797","7","3","광대 근육 이완으로 얼굴 라인 축소 효과가 자리 잡는 시기라 시술 부위는 손으로 누르거나 마사지하지 말고 자연스럽게 두는 게 좋아요. 오늘은 음주와 격렬한 운동은 피하고, 시술 부위에 직접적인 압박이 가지 않도록 편한 자세로 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 눈가 주름 보톡스","표정 주름 완화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미간을 찌푸리거나 이마를 크게 움직이는 표정은 오늘 하루 자제해주세요. 시술 부위를 손으로 누르거나 마사지하지 말고, 엎드려 자는 자세도 오늘은 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 눈밑 주름 보톡스","표정 주름 완화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미간을 찌푸리거나 이마를 크게 움직이는 표정은 오늘 하루 자제해주세요. 시술 부위를 손으로 누르거나 마사지하지 말고, 엎드려 자는 자세도 오늘은 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 미간 주름 보톡스","표정 주름 완화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미간을 찌푸리거나 이마를 크게 움직이는 표정은 오늘 하루 자제해주세요. 시술 부위를 손으로 누르거나 마사지하지 말고, 엎드려 자는 자세도 오늘은 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 발 다한증 보톡스 50u","겨드랑이·손·발 등 땀 분비 억제","https://dernaclinic.com/ko","37.500263","127.025797","7","3","시술 부위에 땀이 줄어드는 효과가 서서히 나타나는 시기예요, 오늘은 시술 부위를 세게 문지르거나 마사지하지 말고 자연스럽게 두세요. 격한 운동이나 사우나처럼 땀을 많이 내는 활동은 잠시 미뤄주시고, 가벼운 멍이나 붓기가 있다면 차가운 수건으로 살살 진정시켜 주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 사각턱 보톡스 25u","사각턱 근육 축소로 갸름한 라인 형성","https://dernaclinic.com/ko","37.500263","127.025797","7","3","사각턱 근육 축소로 갸름한 라인 형성 효과가 자리 잡는 시기라 시술 부위는 손으로 누르거나 마사지하지 말고 자연스럽게 두는 게 좋아요. 오늘은 음주와 격렬한 운동은 피하고, 시술 부위에 직접적인 압박이 가지 않도록 편한 자세로 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 손 다한증 보톡스 50u","겨드랑이·손·발 등 땀 분비 억제","https://dernaclinic.com/ko","37.500263","127.025797","7","3","시술 부위에 땀이 줄어드는 효과가 서서히 나타나는 시기예요, 오늘은 시술 부위를 세게 문지르거나 마사지하지 말고 자연스럽게 두세요. 격한 운동이나 사우나처럼 땀을 많이 내는 활동은 잠시 미뤄주시고, 가벼운 멍이나 붓기가 있다면 차가운 수건으로 살살 진정시켜 주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 승모근 보톡스 100u","승모근(어깨) 근육 이완으로 어깨 라인 개선","https://dernaclinic.com/ko","37.500263","127.025797","7","3","승모근(어깨) 근육 이완으로 어깨 라인 개선 효과가 자리 잡는 시기라 시술 부위는 손으로 누르거나 마사지하지 말고 자연스럽게 두는 게 좋아요. 오늘은 음주와 격렬한 운동은 피하고, 시술 부위에 직접적인 압박이 가지 않도록 편한 자세로 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 승모근 보톡스 150u","승모근(어깨) 근육 이완으로 어깨 라인 개선","https://dernaclinic.com/ko","37.500263","127.025797","7","3","승모근(어깨) 근육 이완으로 어깨 라인 개선 효과가 자리 잡는 시기라 시술 부위는 손으로 누르거나 마사지하지 말고 자연스럽게 두는 게 좋아요. 오늘은 음주와 격렬한 운동은 피하고, 시술 부위에 직접적인 압박이 가지 않도록 편한 자세로 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 승모근 보톡스 200u","승모근(어깨) 근육 이완으로 어깨 라인 개선","https://dernaclinic.com/ko","37.500263","127.025797","7","3","승모근(어깨) 근육 이완으로 어깨 라인 개선 효과가 자리 잡는 시기라 시술 부위는 손으로 누르거나 마사지하지 말고 자연스럽게 두는 게 좋아요. 오늘은 음주와 격렬한 운동은 피하고, 시술 부위에 직접적인 압박이 가지 않도록 편한 자세로 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 이마 주름 보톡스","표정 주름 완화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미간을 찌푸리거나 이마를 크게 움직이는 표정은 오늘 하루 자제해주세요. 시술 부위를 손으로 누르거나 마사지하지 말고, 엎드려 자는 자세도 오늘은 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 입꼬리 보톡스","처진 입꼬리 개선","https://dernaclinic.com/ko","37.500263","127.025797","7","3","입꼬리를 크게 움직이는 표정을 반복해서 짓지 않도록 신경 써주세요. 시술 부위를 손으로 누르거나 마사지하지 말고, 엎드려 자는 자세도 오늘은 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 자갈턱 주름 보톡스","표정 주름 완화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미간을 찌푸리거나 이마를 크게 움직이는 표정은 오늘 하루 자제해주세요. 시술 부위를 손으로 누르거나 마사지하지 말고, 엎드려 자는 자세도 오늘은 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 종아리 보톡스 100u","근육 축소로 다리·팔 라인 슬림화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","근육 축소로 다리·팔 라인 슬림화 효과가 자리 잡는 시기라 시술 부위는 손으로 누르거나 마사지하지 말고 자연스럽게 두는 게 좋아요. 오늘은 음주와 격렬한 운동은 피하고, 시술 부위에 직접적인 압박이 가지 않도록 편한 자세로 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 종아리 보톡스 150u","근육 축소로 다리·팔 라인 슬림화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","근육 축소로 다리·팔 라인 슬림화 효과가 자리 잡는 시기라 시술 부위는 손으로 누르거나 마사지하지 말고 자연스럽게 두는 게 좋아요. 오늘은 음주와 격렬한 운동은 피하고, 시술 부위에 직접적인 압박이 가지 않도록 편한 자세로 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 종아리 보톡스 200u","근육 축소로 다리·팔 라인 슬림화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","근육 축소로 다리·팔 라인 슬림화 효과가 자리 잡는 시기라 시술 부위는 손으로 누르거나 마사지하지 말고 자연스럽게 두는 게 좋아요. 오늘은 음주와 격렬한 운동은 피하고, 시술 부위에 직접적인 압박이 가지 않도록 편한 자세로 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 주름 보톡스 3부위 선택","표정 주름 완화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미간을 찌푸리거나 이마를 크게 움직이는 표정은 오늘 하루 자제해주세요. 시술 부위를 손으로 누르거나 마사지하지 말고, 엎드려 자는 자세도 오늘은 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 측두근 보톡스","관자놀이 저작근 이완으로 얼굴 라인 개선","https://dernaclinic.com/ko","37.500263","127.025797","7","3","관자놀이 저작근 이완으로 얼굴 라인 개선 효과가 자리 잡는 시기라 시술 부위는 손으로 누르거나 마사지하지 말고 자연스럽게 두는 게 좋아요. 오늘은 음주와 격렬한 운동은 피하고, 시술 부위에 직접적인 압박이 가지 않도록 편한 자세로 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","코어톡스 침샘(귀밑) 보톡스 25u","침샘 비대 개선으로 턱선 정리","https://dernaclinic.com/ko","37.500263","127.025797","7","3","침샘 부기가 가라앉으면서 턱선이 정리되는 시기예요, 오늘은 해당 부위를 마사지하거나 세게 누르지 말아주세요. 딱딱하거나 질긴 음식을 오래 씹는 것도 잠시 피하고 부드러운 음식 위주로 드시면 도움이 돼요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
